2025-08-01 14:44:10,825 INFO: VAL  EMBED:  epoch:2,train_loss:6.1,top_1_acc:0.00779,top_3_acc:0.018,top_5_acc:0.027 
2025-08-01 14:44:10,825 INFO: TEST EMBED:  epoch:2,train_loss:6.1,top_1_acc:0.11,top_3_acc:0.285,top_5_acc:0.37 
2025-08-01 14:44:21,278 INFO: VAL  EMBED:  epoch:3,train_loss:5.83,top_1_acc:0.00914,top_3_acc:0.0239,top_5_acc:0.0361 
2025-08-01 14:44:21,278 INFO: TEST EMBED:  epoch:3,train_loss:5.83,top_1_acc:0.16,top_3_acc:0.32,top_5_acc:0.41 
2025-08-01 14:44:31,719 INFO: VAL  EMBED:  epoch:4,train_loss:5.69,top_1_acc:0.0124,top_3_acc:0.0325,top_5_acc:0.0468 
2025-08-01 14:44:31,720 INFO: TEST EMBED:  epoch:4,train_loss:5.69,top_1_acc:0.18,top_3_acc:0.33,top_5_acc:0.445 
2025-08-01 14:44:42,140 INFO: VAL  EMBED:  epoch:5,train_loss:5.6,top_1_acc:0.015,top_3_acc:0.0372,top_5_acc:0.0533 
2025-08-01 14:44:42,140 INFO: TEST EMBED:  epoch:5,train_loss:5.6,top_1_acc:0.24,top_3_acc:0.425,top_5_acc:0.515 
2025-08-01 14:44:52,787 INFO: VAL  EMBED:  epoch:6,train_loss:5.53,top_1_acc:0.0148,top_3_acc:0.0394,top_5_acc:0.0572 
2025-08-01 14:44:52,787 INFO: TEST EMBED:  epoch:6,train_loss:5.53,top_1_acc:0.205,top_3_acc:0.395,top_5_acc:0.475 
2025-08-01 14:45:03,264 INFO: VAL  EMBED:  epoch:7,train_loss:5.5,top_1_acc:0.0155,top_3_acc:0.0415,top_5_acc:0.0588 
2025-08-01 14:45:03,264 INFO: TEST EMBED:  epoch:7,train_loss:5.5,top_1_acc:0.21,top_3_acc:0.4,top_5_acc:0.515 
2025-08-01 14:45:13,700 INFO: VAL  EMBED:  epoch:8,train_loss:5.46,top_1_acc:0.0183,top_3_acc:0.0438,top_5_acc:0.0633 
2025-08-01 14:45:13,700 INFO: TEST EMBED:  epoch:8,train_loss:5.46,top_1_acc:0.24,top_3_acc:0.4,top_5_acc:0.53 
2025-08-01 14:45:24,060 INFO: VAL  EMBED:  epoch:9,train_loss:5.43,top_1_acc:0.0184,top_3_acc:0.0437,top_5_acc:0.0664 
2025-08-01 14:45:24,060 INFO: TEST EMBED:  epoch:9,train_loss:5.43,top_1_acc:0.245,top_3_acc:0.445,top_5_acc:0.505 
2025-08-01 14:45:34,462 INFO: VAL  EMBED:  epoch:10,train_loss:5.4,top_1_acc:0.0193,top_3_acc:0.0449,top_5_acc:0.0657 
2025-08-01 14:45:34,462 INFO: TEST EMBED:  epoch:10,train_loss:5.4,top_1_acc:0.23,top_3_acc:0.44,top_5_acc:0.545 
2025-08-01 14:45:44,871 INFO: VAL  EMBED:  epoch:11,train_loss:5.38,top_1_acc:0.02,top_3_acc:0.0468,top_5_acc:0.07 
2025-08-01 14:45:44,871 INFO: TEST EMBED:  epoch:11,train_loss:5.38,top_1_acc:0.245,top_3_acc:0.42,top_5_acc:0.555 
2025-08-01 14:45:55,438 INFO: VAL  EMBED:  epoch:12,train_loss:5.36,top_1_acc:0.0192,top_3_acc:0.0504,top_5_acc:0.0723 
2025-08-01 14:45:55,438 INFO: TEST EMBED:  epoch:12,train_loss:5.36,top_1_acc:0.25,top_3_acc:0.435,top_5_acc:0.55 
2025-08-01 14:46:06,002 INFO: VAL  EMBED:  epoch:13,train_loss:5.33,top_1_acc:0.0195,top_3_acc:0.0484,top_5_acc:0.0727 
2025-08-01 14:46:06,002 INFO: TEST EMBED:  epoch:13,train_loss:5.33,top_1_acc:0.225,top_3_acc:0.4,top_5_acc:0.49 
2025-08-01 14:46:16,529 INFO: VAL  EMBED:  epoch:14,train_loss:5.33,top_1_acc:0.0198,top_3_acc:0.052,top_5_acc:0.074 
2025-08-01 14:46:16,529 INFO: TEST EMBED:  epoch:14,train_loss:5.33,top_1_acc:0.23,top_3_acc:0.44,top_5_acc:0.53 
2025-08-01 14:46:27,055 INFO: VAL  EMBED:  epoch:15,train_loss:5.31,top_1_acc:0.0202,top_3_acc:0.0516,top_5_acc:0.0758 
2025-08-01 14:46:27,055 INFO: TEST EMBED:  epoch:15,train_loss:5.31,top_1_acc:0.235,top_3_acc:0.415,top_5_acc:0.51 
2025-08-01 14:46:37,663 INFO: VAL  EMBED:  epoch:16,train_loss:5.29,top_1_acc:0.0231,top_3_acc:0.0544,top_5_acc:0.0775 
2025-08-01 14:46:37,664 INFO: TEST EMBED:  epoch:16,train_loss:5.29,top_1_acc:0.23,top_3_acc:0.4,top_5_acc:0.48 
2025-08-01 14:46:48,216 INFO: VAL  EMBED:  epoch:17,train_loss:5.28,top_1_acc:0.0219,top_3_acc:0.0543,top_5_acc:0.0781 
2025-08-01 14:46:48,217 INFO: TEST EMBED:  epoch:17,train_loss:5.28,top_1_acc:0.215,top_3_acc:0.395,top_5_acc:0.51 
2025-08-01 14:46:58,906 INFO: VAL  EMBED:  epoch:18,train_loss:5.27,top_1_acc:0.0214,top_3_acc:0.0563,top_5_acc:0.0787 
2025-08-01 14:46:58,906 INFO: TEST EMBED:  epoch:18,train_loss:5.27,top_1_acc:0.225,top_3_acc:0.41,top_5_acc:0.48 
2025-08-01 14:47:09,431 INFO: VAL  EMBED:  epoch:19,train_loss:5.26,top_1_acc:0.0227,top_3_acc:0.0575,top_5_acc:0.0828 
2025-08-01 14:47:09,432 INFO: TEST EMBED:  epoch:19,train_loss:5.26,top_1_acc:0.225,top_3_acc:0.405,top_5_acc:0.49 
2025-08-01 14:47:19,966 INFO: VAL  EMBED:  epoch:20,train_loss:5.25,top_1_acc:0.0249,top_3_acc:0.0587,top_5_acc:0.085 
2025-08-01 14:47:19,966 INFO: TEST EMBED:  epoch:20,train_loss:5.25,top_1_acc:0.255,top_3_acc:0.445,top_5_acc:0.51 
2025-08-01 14:47:30,510 INFO: VAL  EMBED:  epoch:21,train_loss:5.24,top_1_acc:0.0218,top_3_acc:0.0583,top_5_acc:0.0832 
2025-08-01 14:47:30,510 INFO: TEST EMBED:  epoch:21,train_loss:5.24,top_1_acc:0.185,top_3_acc:0.36,top_5_acc:0.465 
2025-08-01 14:47:41,046 INFO: VAL  EMBED:  epoch:22,train_loss:5.23,top_1_acc:0.0234,top_3_acc:0.0574,top_5_acc:0.0834 
2025-08-01 14:47:41,047 INFO: TEST EMBED:  epoch:22,train_loss:5.23,top_1_acc:0.25,top_3_acc:0.45,top_5_acc:0.55 
2025-08-01 14:47:51,581 INFO: VAL  EMBED:  epoch:23,train_loss:5.22,top_1_acc:0.0226,top_3_acc:0.0566,top_5_acc:0.0822 
2025-08-01 14:47:51,581 INFO: TEST EMBED:  epoch:23,train_loss:5.22,top_1_acc:0.24,top_3_acc:0.43,top_5_acc:0.535 
2025-08-01 14:48:02,310 INFO: VAL  EMBED:  epoch:24,train_loss:5.22,top_1_acc:0.0259,top_3_acc:0.0617,top_5_acc:0.0891 
2025-08-01 14:48:02,310 INFO: TEST EMBED:  epoch:24,train_loss:5.22,top_1_acc:0.225,top_3_acc:0.405,top_5_acc:0.515 
